#domain,port,ioc,ip
www.panel.devagroup.com.pl,8885,Possible Pyramid Domain (Unverified),54.38.94.225
www.panel.devagroup.com.pl,8886,Possible Pyramid Domain (Unverified),54.38.94.225
www.pilotairbus.com,4443,Possible BurpSuite Collaborator Domain (Unverified),157.173.112.251
www.pilotairbus.com,8080,Possible BurpSuite Collaborator Domain (Unverified),157.173.112.251
www.pivotpoint.fit,7443,Possible Mythic Domain (Unverified),89.127.233.194
www.polling.bcserver.infoatrisk.com,443,Possible BurpSuite Collaborator Domain (Unverified),52.42.37.36
www.polling.bcserver.infoatrisk.com,80,Possible BurpSuite Collaborator Domain (Unverified),52.42.37.36
www.prox-ima.it,80,Possible Brute Ratel C4 Domain (Unverified),213.199.35.149
www.qunarclient.corp.tujia.com.qunarrr.com,443,Possible BurpSuite Collaborator Domain (Unverified),118.193.33.252
www.rieats.app,4445,Possible AsyncRAT Domain (Unverified),84.247.187.47
www.rieats.app,6661,Possible AsyncRAT Domain (Unverified),84.247.187.47
www.rieats.app,8115,Possible AsyncRAT Domain (Unverified),84.247.187.47
www.rieats.app,8818,Possible AsyncRAT Domain (Unverified),84.247.187.47
www.rieats.app,9918,Possible AsyncRAT Domain (Unverified),84.247.187.47
www.rlbagregate.ro,443,Possible Havoc Domain (Unverified),154.46.30.12
www.safedock.icu,4321,Possible AdaptixC2 Domain (Unverified),43.143.57.45
www.securitycheck.serversec.mng.nintendo.net,80,Possible BurpSuite Collaborator Domain (Unverified),52.220.87.115
www.sgs-z.com,4321,Possible AdaptixC2 Domain (Unverified),134.122.132.28
www.shnsk.com,8888,Possible Supershell Domain (Unverified),103.233.8.46
www.sitesforclasses.com,80,Possible DinDoor Domain (Unverified),2.27.248.16
www.smsstatus.net,8080,Possible Hak5 Cloud C2 Domain (Unverified),185.213.27.138
www.soka-nline.com,6606,Possible AsyncRAT Domain (Unverified),80.190.77.86
www.tech-corp.net,8080,Possible wstunnel Domain (Unverified),135.181.35.122
www.thebreaksyyc.ca,8080,Possible Hak5 Cloud C2 Domain (Unverified),165.227.41.66
www.usapdfa.com,8008,Possible AsyncRAT Domain (Unverified),80.190.77.86
www.vps113661.inmotionhosting.com,443,Possible BurpSuite Collaborator Domain (Unverified),23.235.220.135
www.xnu.pw,80,Possible BurpSuite Collaborator Domain (Unverified),182.169.75.133
www.xpj5859.com,2025,Possible PureRAT Domain (Unverified),183.90.187.2
x.gru.fi,11601,Possible Ligolo-ng Domain (Unverified),138.2.99.199
x3p.me,443,Possible BurpSuite Collaborator Domain (Unverified),57.129.14.39
x3p.me,80,Possible BurpSuite Collaborator Domain (Unverified),57.129.14.39
x9.to,443,Possible BurpSuite Collaborator Domain (Unverified),34.145.238.24
x9.to,80,Possible BurpSuite Collaborator Domain (Unverified),34.145.238.24
xkk.chaosmedia.cn,9520,Possible CHAOS Domain (Unverified),117.72.101.55
xss.xxx,443,Possible Reverse_SSH Domain (Unverified),47.79.249.180
xtestingdomaintwo.com,11601,Possible Ligolo-ng Domain (Unverified),94.237.100.168
xxooxx.duckdns.org,8080,Possible Hak5 Cloud C2 Domain (Unverified),212.34.136.14
yanle.xyz,6606,Possible AsyncRAT Domain (Unverified),103.108.66.160
yanle.xyz,7707,Possible AsyncRAT Domain (Unverified),103.108.66.160
ye.immqm.com,18888,Possible Supershell Domain (Unverified),8.138.155.217
yhies.work,443,Possible BurpSuite Collaborator Domain (Unverified),92.222.178.185
yhies.work,80,Possible BurpSuite Collaborator Domain (Unverified),92.222.178.185
yoindje.shop,12159,Possible DcRat Domain (Unverified),45.202.0.24
yoindje.shop,8848,Possible DcRat Domain (Unverified),45.202.0.24
yxta.me,80,Possible BurpSuite Collaborator Domain (Unverified),51.77.222.226
zentorinonaritemi.click,11601,Possible Ligolo-ng Domain (Unverified),45.133.210.173
zxkf.art,444,Possible PureRAT Domain (Unverified),64.81.30.27
